# t_fs P_donor rate_au
1.157944591207937037e+03 0.000000000000000000e+00 6.861514497500910466e+02
1.158944543359239105e+03 0.000000000000000000e+00 6.923380852764107658e+02
1.159944495510541401e+03 0.000000000000000000e+00 6.287124061362087559e+02
1.160944447661843469e+03 0.000000000000000000e+00 5.441541965895413568e+02
1.161944399813145765e+03 0.000000000000000000e+00 5.083411616034557596e+02
1.162944351964447833e+03 0.000000000000000000e+00 5.404383238191064720e+02
1.163944304115750128e+03 0.000000000000000000e+00 6.101943799396750592e+02
1.164944256267052197e+03 0.000000000000000000e+00 6.861442811978358804e+02
1.165944208418354265e+03 0.000000000000000000e+00 7.456108030652866319e+02
1.166944160569656560e+03 0.000000000000000000e+00 7.522211902421410059e+02
1.167944112720958628e+03 0.000000000000000000e+00 6.744585944139248568e+02
1.168944064872260924e+03 0.000000000000000000e+00 5.400584319507000828e+02
1.169944017023563219e+03 0.000000000000000000e+00 4.369921583447704165e+02
1.170943969174865515e+03 0.000000000000000000e+00 4.383086443998059849e+02
1.171943921326167583e+03 0.000000000000000000e+00 5.398852419818712178e+02
1.172943873477469879e+03 0.000000000000000000e+00 6.816280375826345335e+02
1.173943825628771947e+03 0.000000000000000000e+00 8.014096992957280463e+02
1.174943777780074242e+03 0.000000000000000000e+00 8.496525160697239016e+02
1.175943729931376311e+03 0.000000000000000000e+00 7.885648142226496020e+02
1.176943682082678606e+03 0.000000000000000000e+00 6.239862183374810911e+02
1.177943634233980674e+03 0.000000000000000000e+00 4.347403374201126098e+02
1.178943586385282970e+03 0.000000000000000000e+00 3.358313652896708277e+02
1.179943538536585038e+03 0.000000000000000000e+00 3.913915677878683823e+02
1.180943490687887333e+03 0.000000000000000000e+00 5.687025655956906576e+02
1.181943442839189402e+03 0.000000000000000000e+00 7.767685619361412819e+02
1.182943394990491697e+03 0.000000000000000000e+00 9.223615523509008653e+02
1.183943347141793765e+03 0.000000000000000000e+00 9.349100166623130690e+02
1.184943299293096061e+03 0.000000000000000000e+00 7.909304890624955533e+02
1.185943251444398356e+03 0.000000000000000000e+00 5.445354107691808849e+02
1.186943203595700425e+03 0.000000000000000000e+00 3.204355999374490693e+02
1.187943155747002720e+03 0.000000000000000000e+00 2.475057717325156830e+02
1.188943107898304788e+03 0.000000000000000000e+00 3.710520519600221974e+02
1.189943060049607084e+03 0.000000000000000000e+00 6.264993100262544203e+02
1.190943012200909152e+03 0.000000000000000000e+00 8.912703097828635919e+02
1.191942964352211447e+03 0.000000000000000000e+00 1.041167112278129480e+03
1.192942916503513516e+03 0.000000000000000000e+00 9.943080500746474399e+02
1.193942868654815811e+03 0.000000000000000000e+00 7.586847014348284119e+02
1.194942820806117879e+03 0.000000000000000000e+00 4.423900872715957462e+02
1.195942772957420175e+03 0.000000000000000000e+00 2.059084798785360988e+02
1.196942725108722243e+03 0.000000000000000000e+00 1.791369779714518700e+02
1.197942677260024539e+03 0.000000000000000000e+00 3.805905795414749946e+02
1.198942629411326607e+03 0.000000000000000000e+00 7.120888527577101286e+02
1.199942581562628902e+03 0.000000000000000000e+00 1.018882951615164529e+03
1.200942533713931198e+03 0.000000000000000000e+00 1.148159709059715851e+03
1.201942485865233266e+03 0.000000000000000000e+00 1.021367892349205135e+03
1.202942438016535561e+03 0.000000000000000000e+00 6.935406056586147088e+02
1.203942390167837630e+03 0.000000000000000000e+00 3.246451687637297709e+02
1.204942342319139925e+03 0.000000000000000000e+00 9.848501049175258970e+01
1.205942294470441993e+03 0.000000000000000000e+00 1.348382226013072227e+02
1.206942246621744289e+03 0.000000000000000000e+00 4.197439726651313094e+02
1.207942198773046357e+03 0.000000000000000000e+00 8.210151885912807757e+02
1.208942150924348653e+03 0.000000000000000000e+00 1.151289089902092655e+03
1.209942103075650721e+03 0.000000000000000000e+00 1.234530276377148311e+03
1.210942055226953016e+03 0.000000000000000000e+00 1.013198896575458207e+03
1.211942007378255084e+03 0.000000000000000000e+00 6.002944094090526050e+02
1.212941959529557380e+03 0.000000000000000000e+00 1.998324303317066892e+02
1.213941911680859448e+03 0.000000000000000000e+00 6.236131480176346997e+00
1.214941863832161744e+03 0.000000000000000000e+00 1.195392358106115154e+02
1.215941815983464039e+03 0.000000000000000000e+00 4.893777461882164062e+02
1.216941768134766335e+03 0.000000000000000000e+00 9.498542695065505086e+02
1.217941720286068403e+03 0.000000000000000000e+00 1.280551542896531146e+03
1.218941672437370471e+03 0.000000000000000000e+00 1.292379104125991717e+03
1.219941624588672767e+03 0.000000000000000000e+00 9.691045514358170294e+02
1.220941576739974835e+03 0.000000000000000000e+00 4.851639979566715510e+02
1.221941528891277130e+03 0.000000000000000000e+00 7.571073558421454663e+01
1.222941481042579198e+03 0.000000000000000000e+00 -6.536641278456629323e+01
1.223941433193881494e+03 0.000000000000000000e+00 1.342208269696244543e+02
1.224941385345183562e+03 0.000000000000000000e+00 5.856636979301815700e+02
1.225941337496485858e+03 0.000000000000000000e+00 1.090192693880009756e+03
1.226941289647787926e+03 0.000000000000000000e+00 1.395929138437180654e+03
1.227941241799090221e+03 0.000000000000000000e+00 1.315920464346626204e+03
1.228941193950392289e+03 0.000000000000000000e+00 8.922841774068416498e+02
1.229941146101694585e+03 0.000000000000000000e+00 3.561281091601591697e+02
1.230941098252996881e+03 0.000000000000000000e+00 -3.943290084120268801e+01
1.231941050404299176e+03 0.000000000000000000e+00 -1.105090044911531777e+02
1.232941002555601244e+03 0.000000000000000000e+00 1.805467974251366741e+02
1.233940954706903540e+03 0.000000000000000000e+00 7.065817880609037047e+02
1.234940906858205608e+03 0.000000000000000000e+00 1.236189380504041992e+03
1.235940859009507903e+03 0.000000000000000000e+00 1.489630131644274115e+03
1.236940811160809972e+03 0.000000000000000000e+00 1.302226456582468472e+03
1.237940763312112267e+03 0.000000000000000000e+00 7.874544870722891119e+02
1.238940715463414335e+03 0.000000000000000000e+00 2.211253158240506878e+02
1.239940667614716631e+03 0.000000000000000000e+00 -1.385489714607797680e+02
1.240940619766018699e+03 0.000000000000000000e+00 -1.260376526684076453e+02
1.241940571917320767e+03 0.000000000000000000e+00 2.566503858421134510e+02
1.242940524068623063e+03 0.000000000000000000e+00 8.453612355377844096e+02
1.243940476219925131e+03 0.000000000000000000e+00 1.376718284852175884e+03
1.244940428371227426e+03 0.000000000000000000e+00 1.552248992127621932e+03
1.245940380522529722e+03 0.000000000000000000e+00 1.251793525292770255e+03
1.246940332673832017e+03 0.000000000000000000e+00 6.621933366668303051e+02
1.247940284825134086e+03 0.000000000000000000e+00 8.837690409860390162e+01
1.248940236976436381e+03 0.000000000000000000e+00 -2.154973559771171097e+02
1.249940189127738449e+03 0.000000000000000000e+00 -1.098130803853234596e+02
1.250940141279040745e+03 0.000000000000000000e+00 3.603408711799847879e+02
1.251940093430342813e+03 0.000000000000000000e+00 9.966490783665086610e+02
1.252940045581645109e+03 0.000000000000000000e+00 1.504053109291469127e+03
1.253939997732947177e+03 0.000000000000000000e+00 1.579149024737549553e+03
1.254939949884249472e+03 0.000000000000000000e+00 1.167525541461308194e+03
1.255939902035551540e+03 0.000000000000000000e+00 5.240201130008100563e+02
1.256939854186853836e+03 0.000000000000000000e+00 -3.416121224419122626e+01
1.257939806338155904e+03 0.000000000000000000e+00 -2.648418229555446715e+02
1.258939758489458200e+03 0.000000000000000000e+00 -6.142927618550083935e+01
1.259939710640760268e+03 0.000000000000000000e+00 4.875150098003655899e+02
1.260939662792062563e+03 0.000000000000000000e+00 1.151720251480605157e+03
1.261939614943364859e+03 0.000000000000000000e+00 1.607355543158484124e+03
1.262939567094666927e+03 0.000000000000000000e+00 1.566822696063600915e+03
1.263939519245969223e+03 0.000000000000000000e+00 1.055925353616470602e+03
1.264939471397271291e+03 0.000000000000000000e+00 3.815566012135648748e+02
1.265939423548573586e+03 0.000000000000000000e+00 -1.399768336013309238e+02
1.266939375699875654e+03 0.000000000000000000e+00 -2.838240036425788162e+02
1.267939327851177950e+03 0.000000000000000000e+00 1.712747531725610273e+01
1.268939280002480018e+03 0.000000000000000000e+00 6.321376524174021370e+02
1.269939232153782314e+03 0.000000000000000000e+00 1.301457930742210010e+03
1.270939184305084382e+03 0.000000000000000000e+00 1.679225039950621749e+03
1.271939136456386677e+03 0.000000000000000000e+00 1.516360490944210824e+03
1.272939088607688745e+03 0.000000000000000000e+00 9.241763481675174035e+02
1.273939040758991041e+03 0.000000000000000000e+00 2.429030785078907684e+02
1.274938992910293109e+03 0.000000000000000000e+00 -2.221715522315745943e+02
1.275938945061595405e+03 0.000000000000000000e+00 -2.696025090109963003e+02
1.276938897212897700e+03 0.000000000000000000e+00 1.236284321601660849e+02
1.277938849364199768e+03 0.000000000000000000e+00 7.884532400317301608e+02
1.278938801515502064e+03 0.000000000000000000e+00 1.437033867418115506e+03
1.279938753666804132e+03 0.000000000000000000e+00 1.713612909292522545e+03
1.280938705818106428e+03 0.000000000000000000e+00 1.431341561546657658e+03
1.281938657969408496e+03 0.000000000000000000e+00 7.810252874891642705e+02
1.282938610120710791e+03 0.000000000000000000e+00 1.153204442033757431e+02
1.283938562272012859e+03 0.000000000000000000e+00 -2.768870673929538953e+02
1.284938514423315155e+03 0.000000000000000000e+00 -2.231849335822277851e+02
1.285938466574617223e+03 0.000000000000000000e+00 2.524240657362236107e+02
1.286938418725919519e+03 0.000000000000000000e+00 9.466023048464040812e+02
1.287938370877221587e+03 0.000000000000000000e+00 1.547554294418092695e+03
1.288938323028523882e+03 0.000000000000000000e+00 1.707724142088495228e+03
1.289938275179825951e+03 0.000000000000000000e+00 1.318682904078332740e+03
1.290938227331128246e+03 0.000000000000000000e+00 6.350294582684758780e+02
1.291938179482430542e+03 0.000000000000000000e+00 6.041930488886238848e+00
1.292938131633732837e+03 0.000000000000000000e+00 -2.996500902564781654e+02
1.293938083785034905e+03 0.000000000000000000e+00 -1.452731955963955670e+02
1.294938035936336973e+03 0.000000000000000000e+00 3.988331315551704961e+02
1.295937988087639269e+03 0.000000000000000000e+00 1.099729518398574328e+03
1.296937940238941337e+03 0.000000000000000000e+00 1.626982606930070006e+03
1.297937892390243633e+03 0.000000000000000000e+00 1.662756465104333529e+03
1.298937844541545701e+03 0.000000000000000000e+00 1.186124547106211821e+03
1.299937796692847996e+03 0.000000000000000000e+00 4.941511148828799946e+02
1.300937748844150065e+03 0.000000000000000000e+00 -7.946006573456058675e+01
1.301937700995452360e+03 0.000000000000000000e+00 -2.894631181321681197e+02
1.302937653146754428e+03 0.000000000000000000e+00 -4.016949620134175802e+01
1.303937605298056724e+03 0.000000000000000000e+00 5.540815471365212943e+02
1.304937557449358792e+03 0.000000000000000000e+00 1.235746201182120558e+03
1.305937509600661087e+03 0.000000000000000000e+00 1.667325312171282576e+03
1.306937461751963383e+03 0.000000000000000000e+00 1.582677418760367800e+03
1.307937413903265679e+03 0.000000000000000000e+00 1.043263615245802839e+03
1.308937366054567747e+03 0.000000000000000000e+00 3.661335577161125343e+02
1.309937318205870042e+03 0.000000000000000000e+00 -1.362963907721204748e+02
1.310937270357172110e+03 0.000000000000000000e+00 -2.458447542210231518e+02
1.311937222508474406e+03 0.000000000000000000e+00 8.767879547904624360e+01
1.312937174659776474e+03 0.000000000000000000e+00 7.112788272116066537e+02
1.313937126811078770e+03 0.000000000000000000e+00 1.348067635660935821e+03
1.314937078962380838e+03 0.000000000000000000e+00 1.668070467403432531e+03
1.315937031113683133e+03 0.000000000000000000e+00 1.474223930098194842e+03
1.316936983264985201e+03 0.000000000000000000e+00 8.982710728625984302e+02
1.317936935416287497e+03 0.000000000000000000e+00 2.574339243949521574e+02
1.318936887567589565e+03 0.000000000000000000e+00 -1.611573335502142186e+02
1.319936839718891633e+03 0.000000000000000000e+00 -1.710276720676362174e+02
1.320936791870193929e+03 0.000000000000000000e+00 2.312994924088452251e+02
1.321936744021495997e+03 0.000000000000000000e+00 8.598697348661740989e+02
1.322936696172798520e+03 0.000000000000000000e+00 1.426586487766681785e+03
1.323936648324100588e+03 0.000000000000000000e+00 1.628571685410940518e+03
1.324936600475402884e+03 0.000000000000000000e+00 1.346369988884175882e+03
1.325936552626704952e+03 0.000000000000000000e+00 7.602411282415646383e+02
1.326936504778007247e+03 0.000000000000000000e+00 1.735412775199600048e+02
1.327936456929309315e+03 0.000000000000000000e+00 -1.527032003820995101e+02
1.328936409080611611e+03 0.000000000000000000e+00 -6.869304300699248245e+01
1.329936361231913679e+03 0.000000000000000000e+00 3.831426583502413337e+02
1.330936313383215975e+03 0.000000000000000000e+00 9.912364555154053960e+02
1.331936265534518043e+03 0.000000000000000000e+00 1.467475119342426296e+03
1.332936217685820338e+03 0.000000000000000000e+00 1.554265587201042990e+03
1.333936169837122407e+03 0.000000000000000000e+00 1.208201581970179859e+03
1.334936121988424702e+03 0.000000000000000000e+00 6.363394916797095675e+02
1.335936074139726770e+03 0.000000000000000000e+00 1.192479917734723784e+02
1.336936026291029066e+03 0.000000000000000000e+00 -1.105964388239882794e+02
1.337935978442331361e+03 0.000000000000000000e+00 5.586881242425086924e+01
1.338935930593633429e+03 0.000000000000000000e+00 5.343946067504392659e+02
1.339935882744935725e+03 0.000000000000000000e+00 1.096094721467805812e+03
1.340935834896237793e+03 0.000000000000000000e+00 1.467536056844965970e+03
1.341935787047540089e+03 0.000000000000000000e+00 1.451575968036862605e+03
1.342935739198842157e+03 0.000000000000000000e+00 1.069205070054767248e+03
1.343935691350144452e+03 0.000000000000000000e+00 5.331516570500169792e+02
1.344935643501446521e+03 0.000000000000000000e+00 9.690890103936808941e+01
1.345935595652748816e+03 0.000000000000000000e+00 -3.764163820399615901e+01
1.346935547804050884e+03 0.000000000000000000e+00 1.951542907064967096e+02
1.347935499955353180e+03 0.000000000000000000e+00 6.750007745127587668e+02
1.348935452106655248e+03 0.000000000000000000e+00 1.166795273919181909e+03
1.349935404257957543e+03 0.000000000000000000e+00 1.428491191632862410e+03
1.350935356409259612e+03 0.000000000000000000e+00 1.329868473955385753e+03
1.351935308560561907e+03 0.000000000000000000e+00 9.381625184810279734e+02
1.352935260711864203e+03 0.000000000000000000e+00 4.563413435299162302e+02
1.353935212863166271e+03 0.000000000000000000e+00 1.086906095592026276e+02
1.354935165014468566e+03 0.000000000000000000e+00 6.298003279799413434e+01
1.355935117165770635e+03 0.000000000000000000e+00 3.415093044431014278e+02
1.356935069317072930e+03 0.000000000000000000e+00 7.963209593986264281e+02
1.357935021468374998e+03 0.000000000000000000e+00 1.199178111659661226e+03
1.358934973619677294e+03 0.000000000000000000e+00 1.354936203145956597e+03
1.359934925770979362e+03 0.000000000000000000e+00 1.198435257620040829e+03
1.360934877922281657e+03 0.000000000000000000e+00 8.225933476855129811e+02
1.361934830073583726e+03 0.000000000000000000e+00 4.096128579059649155e+02
1.362934782224886021e+03 0.000000000000000000e+00 1.533257371312497810e+02
1.363934734376188089e+03 0.000000000000000000e+00 1.845312041405432524e+02
1.364934686527490385e+03 0.000000000000000000e+00 4.845595757149930023e+02
1.365934638678792453e+03 0.000000000000000000e+00 8.883847403219621128e+02
1.366934590830094749e+03 0.000000000000000000e+00 1.190593186432691482e+03
1.367934542981397044e+03 0.000000000000000000e+00 1.253974696379860916e+03
1.368934495132699340e+03 0.000000000000000000e+00 1.067186903279398621e+03
1.369934447284001408e+03 0.000000000000000000e+00 7.294091350256870783e+02
1.370934399435303476e+03 0.000000000000000000e+00 3.961057570667137497e+02
1.371934351586605771e+03 0.000000000000000000e+00 2.292340097725465284e+02
1.372934303737907840e+03 0.000000000000000000e+00 3.204076762074662383e+02
1.373934255889210135e+03 0.000000000000000000e+00 6.154751675952892356e+02
1.374934208040512203e+03 0.000000000000000000e+00 9.456579775736853435e+02
1.375934160191814499e+03 0.000000000000000000e+00 1.144028471738755343e+03
1.376934112343116567e+03 0.000000000000000000e+00 1.135035708827408826e+03
1.377934064494418863e+03 0.000000000000000000e+00 9.449816264687417515e+02
1.378934016645720931e+03 0.000000000000000000e+00 6.637545608948523750e+02
1.379933968797023226e+03 0.000000000000000000e+00 4.165112781372246218e+02
1.380933920948325294e+03 0.000000000000000000e+00 3.314771067799481443e+02
1.381933873099627590e+03 0.000000000000000000e+00 4.608611462134957151e+02
1.382933825250929658e+03 0.000000000000000000e+00 7.234801387133060189e+02
1.383933777402232181e+03 0.000000000000000000e+00 9.626459856167512044e+02
1.384933729553534249e+03 0.000000000000000000e+00 1.063479051796556178e+03
1.385933681704836545e+03 0.000000000000000000e+00 1.007460139261950758e+03
1.386933633856138613e+03 0.000000000000000000e+00 8.396788322705259588e+02
1.387933586007440908e+03 0.000000000000000000e+00 6.295546267313482076e+02
1.388933538158742977e+03 0.000000000000000000e+00 4.701930625094203151e+02
1.389933490310045272e+03 0.000000000000000000e+00 4.542779826938463543e+02
1.390933442461347340e+03 0.000000000000000000e+00 5.966693136475740857e+02
1.391933394612649636e+03 0.000000000000000000e+00 8.009998106622845171e+02
1.392933346763951704e+03 0.000000000000000000e+00 9.396545089648046769e+02
1.393933298915253999e+03 0.000000000000000000e+00 9.575878698303864667e+02
1.394933251066556068e+03 0.000000000000000000e+00 8.816865784511396669e+02
1.395933203217858136e+03 0.000000000000000000e+00 7.584181070200116892e+02
1.396933155369160431e+03 0.000000000000000000e+00 6.295372909728694140e+02
1.397933107520462499e+03 0.000000000000000000e+00 5.545975779971456632e+02
1.398933059671765022e+03 0.000000000000000000e+00 5.895170402231431126e+02
1.399933011823067091e+03 0.000000000000000000e+00 7.170821720923291878e+02
1.400932963974369386e+03 0.000000000000000000e+00 8.409157956161926677e+02
1.401932916125671454e+03 0.000000000000000000e+00 8.783840494904304705e+02
1.402932868276973750e+03 0.000000000000000000e+00 8.347261448938932062e+02
1.403932820428275818e+03 0.000000000000000000e+00 7.660781584128014856e+02
1.404932772579578113e+03 0.000000000000000000e+00 7.057988664876262419e+02
1.405932724730880182e+03 0.000000000000000000e+00 6.637379575676428658e+02
1.406932676882182477e+03 0.000000000000000000e+00 6.646355758766457029e+02
1.407932629033484545e+03 0.000000000000000000e+00 7.277257875624816279e+02
1.408932581184786841e+03 0.000000000000000000e+00 8.125591416811363388e+02
1.409932533336088909e+03 0.000000000000000000e+00 8.403335186107505024e+02
1.410932485487391205e+03 0.000000000000000000e+00 7.852173841125047602e+02
1.411932437638693273e+03 0.000000000000000000e+00 7.056476093276064603e+02
1.412932389789995568e+03 0.000000000000000000e+00 6.696166196914172133e+02
1.413932341941297864e+03 0.000000000000000000e+00 6.865982126264443650e+02
1.414932294092599932e+03 0.000000000000000000e+00 7.319732830229389720e+02
1.415932246243902227e+03 0.000000000000000000e+00 7.944225607118193011e+02
1.416932198395204296e+03 0.000000000000000000e+00 8.588572859678280338e+02
1.417932150546506591e+03 0.000000000000000000e+00 8.747259565485356916e+02
1.418932102697808659e+03 0.000000000000000000e+00 7.989600773297125897e+02
1.419932054849110955e+03 0.000000000000000000e+00 6.677188946299129384e+02
1.420932007000413023e+03 0.000000000000000000e+00 5.795718814038508526e+02
1.421931959151715319e+03 0.000000000000000000e+00 5.981596006534831531e+02
1.422931911303017387e+03 0.000000000000000000e+00 7.018033827072697477e+02
1.423931863454319682e+03 0.000000000000000000e+00 8.300229401787529468e+02
1.424931815605621750e+03 0.000000000000000000e+00 9.346986607525691397e+02
1.425931767756924046e+03 0.000000000000000000e+00 9.718808996613970521e+02
1.426931719908226114e+03 0.000000000000000000e+00 8.977156878472022754e+02
1.427931672059528410e+03 0.000000000000000000e+00 7.204151267812178503e+02
1.428931624210830478e+03 0.000000000000000000e+00 5.356748566606731856e+02
1.429931576362132773e+03 0.000000000000000000e+00 4.661853727661460880e+02
1.430931528513435069e+03 0.000000000000000000e+00 5.577559714256605048e+02
1.431931480664737137e+03 0.000000000000000000e+00 7.528969043478141430e+02
1.432931432816039433e+03 0.000000000000000000e+00 9.541321590522148881e+02
1.433931384967341501e+03 0.000000000000000000e+00 1.076628940388160800e+03
1.434931337118643796e+03 0.000000000000000000e+00 1.057403792252855283e+03
1.435931289269945864e+03 0.000000000000000000e+00 8.789566810367695098e+02
1.436931241421248160e+03 0.000000000000000000e+00 6.109520960259927733e+02
1.437931193572550228e+03 0.000000000000000000e+00 3.990432828477796079e+02
1.438931145723852524e+03 0.000000000000000000e+00 3.733704221380315289e+02
1.439931097875154592e+03 0.000000000000000000e+00 5.514247408544605378e+02
1.440931050026456887e+03 0.000000000000000000e+00 8.373965424173978818e+02
1.441931002177758955e+03 0.000000000000000000e+00 1.096170261487699008e+03
1.442930954329061251e+03 0.000000000000000000e+00 1.208483667266891416e+03
1.443930906480363319e+03 0.000000000000000000e+00 1.106940875815583468e+03
1.444930858631665842e+03 0.000000000000000000e+00 8.193517458330837826e+02
1.445930810782967910e+03 0.000000000000000000e+00 4.790003884489253778e+02
1.446930762934269978e+03 0.000000000000000000e+00 2.675715170731367039e+02
1.447930715085572274e+03 0.000000000000000000e+00 3.077509974328349927e+02
1.448930667236874342e+03 0.000000000000000000e+00 5.811373561701614108e+02
1.449930619388176638e+03 0.000000000000000000e+00 9.525421728654810067e+02
1.450930571539478706e+03 0.000000000000000000e+00 1.248416722989769596e+03
1.451930523690781001e+03 0.000000000000000000e+00 1.320202162557046222e+03
1.452930475842083069e+03 0.000000000000000000e+00 1.115479445897304913e+03
1.453930427993385365e+03 0.000000000000000000e+00 7.231575725603382807e+02
1.454930380144687433e+03 0.000000000000000000e+00 3.344021396952035161e+02
1.455930332295989729e+03 0.000000000000000000e+00 1.508514172488079055e+02
1.456930284447291797e+03 0.000000000000000000e+00 2.748700659740899823e+02
1.457930236598594092e+03 0.000000000000000000e+00 6.471260365880016252e+02
1.458930188749896161e+03 0.000000000000000000e+00 1.092857055793962218e+03
1.459930140901198683e+03 0.000000000000000000e+00 1.399994814896180515e+03
1.460930093052500752e+03 0.000000000000000000e+00 1.401151552072050436e+03
1.461930045203803047e+03 0.000000000000000000e+00 1.080991446600129620e+03
1.462929997355105115e+03 0.000000000000000000e+00 5.973138518849955290e+02
1.463929949506407411e+03 0.000000000000000000e+00 1.868525273642004834e+02
1.464929901657709479e+03 0.000000000000000000e+00 5.628352624023773387e+01
1.465929853809011775e+03 0.000000000000000000e+00 2.772050735056138819e+02
1.466929805960313843e+03 0.000000000000000000e+00 7.466270352718843242e+02
1.467929758111616138e+03 0.000000000000000000e+00 1.250751898744029404e+03
1.468929710262918206e+03 0.000000000000000000e+00 1.540083998539784261e+03
1.469929662414220502e+03 0.000000000000000000e+00 1.443922751746407130e+03
1.470929614565522570e+03 0.000000000000000000e+00 1.005466799004102540e+03
1.471929566716824638e+03 0.000000000000000000e+00 4.508002790721789665e+02
1.472929518868126934e+03 0.000000000000000000e+00 4.670902250371851494e+01
1.473929471019429002e+03 0.000000000000000000e+00 -8.640147895065855010e+00
1.474929423170731525e+03 0.000000000000000000e+00 3.172856300201171393e+02
1.475929375322033593e+03 0.000000000000000000e+00 8.772735451112736200e+02
1.476929327473335888e+03 0.000000000000000000e+00 1.418296926669691402e+03
1.477929279624637957e+03 0.000000000000000000e+00 1.657492702548600164e+03
1.478929231775940252e+03 0.000000000000000000e+00 1.443171574787303825e+03
1.479929183927242320e+03 0.000000000000000000e+00 8.937394408837818673e+02
1.480929136078544616e+03 0.000000000000000000e+00 2.931283954894731210e+02
1.481929088229846684e+03 0.000000000000000000e+00 -7.762039451119095190e+01
1.482929040381148980e+03 0.000000000000000000e+00 -3.996445328969937805e+01
1.483928992532451048e+03 0.000000000000000000e+00 3.931685137698547123e+02
1.484928944683753343e+03 0.000000000000000000e+00 1.031554452744101809e+03
1.485928896835055411e+03 0.000000000000000000e+00 1.583543420904496998e+03
1.486928848986357707e+03 0.000000000000000000e+00 1.741881297263597389e+03
1.487928801137659775e+03 0.000000000000000000e+00 1.398366265396342442e+03
1.488928753288962071e+03 0.000000000000000000e+00 7.538888774601647356e+02
1.489928705440264139e+03 0.000000000000000000e+00 1.346384162637046416e+02
1.490928657591566434e+03 0.000000000000000000e+00 -1.774889602697565181e+02
1.491928609742868730e+03 0.000000000000000000e+00 -3.368280295024749194e+01
1.492928561894170798e+03 0.000000000000000000e+00 5.040071922816574101e+02
1.493928514045473094e+03 0.000000000000000000e+00 1.204432516050934964e+03
1.494928466196775162e+03 0.000000000000000000e+00 1.736991578401768265e+03
1.495928418348077457e+03 0.000000000000000000e+00 1.785491793748059308e+03
1.496928370499379525e+03 0.000000000000000000e+00 1.311310099166797045e+03
1.497928322650681821e+03 0.000000000000000000e+00 5.946258612922218845e+02
1.498928274801983889e+03 0.000000000000000000e+00 -1.535787658888926543e+01
1.499928226953286185e+03 0.000000000000000000e+00 -2.469390679180377504e+02
1.500928179104588253e+03 0.000000000000000000e+00 1.032753942498287003e+01
1.501928131255890548e+03 0.000000000000000000e+00 6.439774785626916582e+02
1.502928083407192617e+03 0.000000000000000000e+00 1.384382716803090034e+03
1.503928035558494912e+03 0.000000000000000000e+00 1.865294535677135173e+03
1.504927987709796980e+03 0.000000000000000000e+00 1.783779494855939220e+03
1.505927939861099276e+03 0.000000000000000000e+00 1.189029363275562673e+03
1.506927892012401571e+03 0.000000000000000000e+00 4.264280051939311988e+02
1.507927844163703639e+03 0.000000000000000000e+00 -1.478476942454514358e+02
1.508927796315005935e+03 0.000000000000000000e+00 -2.807609295132315879e+02
1.509927748466308003e+03 0.000000000000000000e+00 9.176957608817046719e+01
1.510927700617610299e+03 0.000000000000000000e+00 8.085935439207138415e+02
1.511927652768912367e+03 0.000000000000000000e+00 1.563310236247652483e+03
1.512927604920214662e+03 0.000000000000000000e+00 1.959834101459188787e+03
1.513927557071516731e+03 0.000000000000000000e+00 1.735740014448336751e+03
1.514927509222819026e+03 0.000000000000000000e+00 1.038736552265122100e+03
1.515927461374121094e+03 0.000000000000000000e+00 2.588434093107127865e+02
1.516927413525423390e+03 0.000000000000000000e+00 -2.549330826147646860e+02
1.517927365676725458e+03 0.000000000000000000e+00 -2.762532308410317796e+02
1.518927317828027753e+03 0.000000000000000000e+00 2.072700860795690119e+02
1.519927269979329822e+03 0.000000000000000000e+00 9.892026613411495646e+02
1.520927222130632344e+03 0.000000000000000000e+00 1.727873390435143847e+03
1.521927174281934413e+03 0.000000000000000000e+00 2.011279458322826031e+03
1.522927126433236481e+03 0.000000000000000000e+00 1.645233515823523021e+03
1.523927078584538776e+03 0.000000000000000000e+00 8.713115424593398757e+02
1.524927030735840844e+03 0.000000000000000000e+00 1.013445457321841161e+02
1.525926982887143140e+03 0.000000000000000000e+00 -3.306173067072014646e+02
1.526926935038445208e+03 0.000000000000000000e+00 -2.327348467061601696e+02
1.527926887189747504e+03 0.000000000000000000e+00 3.521117673282619762e+02
1.528926839341049572e+03 0.000000000000000000e+00 1.177110620592240139e+03
1.529926791492351867e+03 0.000000000000000000e+00 1.867929181554138268e+03
1.530926743643653936e+03 0.000000000000000000e+00 2.016016518029309054e+03
1.531926695794956231e+03 0.000000000000000000e+00 1.518341903132538846e+03
1.532926647946258299e+03 0.000000000000000000e+00 6.961656358482367750e+02
1.533926600097560595e+03 0.000000000000000000e+00 -3.719940172988911087e+01
1.534926552248862663e+03 0.000000000000000000e+00 -3.695298021576011251e+02
1.535926504400164958e+03 0.000000000000000000e+00 -1.512332966181008942e+02
1.536926456551467254e+03 0.000000000000000000e+00 5.203522554317866025e+02
1.537926408702769550e+03 0.000000000000000000e+00 1.362206081862245583e+03
1.538926360854071618e+03 0.000000000000000000e+00 1.972524973723252742e+03
1.539926313005373913e+03 0.000000000000000000e+00 1.972985364695664884e+03
1.540926265156675981e+03 0.000000000000000000e+00 1.364614705978939810e+03
1.541926217307978277e+03 0.000000000000000000e+00 5.236970139350318050e+02
1.542926169459280345e+03 0.000000000000000000e+00 -1.498978355921447871e+02
1.543926121610582641e+03 0.000000000000000000e+00 -3.697127287397034934e+02
