# w J_total  J_DrudeLorentz  J_BrownianOscillator
2.577288644322161417e+03 8.753091776626914111e+01 8.695574322308011972e+01 5.751745431890168403e-01
2.579289644822411447e+03 8.747126554636541584e+01 8.689754261800393920e+01 5.737229283614788677e-01
2.581290645322661476e+03 8.741168898820185973e+01 8.683941270356470454e+01 5.722762846371605150e-01
2.583291645822911505e+03 8.735218795939834990e+01 8.678135336900363939e+01 5.708345903947069644e-01
2.585292646323161989e+03 8.729276232785436207e+01 8.672336450372714012e+01 5.693978241272239504e-01
2.587293646823412018e+03 8.723341196174858680e+01 8.666544599730701748e+01 5.679659644415633313e-01
2.589294647323662048e+03 8.717413672953797743e+01 8.660759773948036866e+01 5.665389900576101034e-01
2.591295647823912077e+03 8.711493649995718158e+01 8.654981962014960573e+01 5.651168798075786315e-01
2.593296648324162106e+03 8.705581114201793014e+01 8.649211152938261193e+01 5.636996126353115422e-01
2.595297648824412590e+03 8.699676052500828405e+01 8.643447335741269910e+01 5.622871675955850579e-01
2.597298649324662620e+03 8.693778451849213695e+01 8.637690499463872129e+01 5.608795238534187710e-01
2.599299649824912649e+03 8.687888299230826306e+01 8.631940633162487586e+01 5.594766606833888600e-01
2.601300650325162678e+03 8.682005581656994764e+01 8.626197725910100189e+01 5.580785574689489659e-01
2.603301650825412707e+03 8.676130286166417704e+01 8.620461766796242387e+01 5.566851937017542884e-01
2.605302651325663192e+03 8.670262399825104183e+01 8.614732744927005115e+01 5.552965489809900124e-01
2.607303651825913221e+03 8.664401909726304041e+01 8.609010649425033534e+01 5.539126030127078382e-01
2.609304652326163250e+03 8.658548802990451065e+01 8.603295469429535558e+01 5.525333356091618464e-01
2.611305652826413279e+03 8.652703066765087669e+01 8.597587194096271901e+01 5.511587266881535774e-01
2.613306653326663309e+03 8.646864688224806628e+01 8.591885812597568872e+01 5.497887562723803301e-01
2.615307653826913793e+03 8.641033654571185707e+01 8.586191314122307006e+01 5.484234044887872361e-01
2.617308654327163822e+03 8.635209953032722296e+01 8.580503687875929586e+01 5.470626515679265500e-01
2.619309654827413851e+03 8.629393570864770879e+01 8.574822923080439807e+01 5.457064778433170504e-01
2.621310655327663881e+03 8.623584495349480505e+01 8.569149008974399351e+01 5.443548637508133226e-01
2.623311655827914365e+03 8.617782713795728000e+01 8.563481934812931229e+01 5.430077898279745963e-01
2.625312656328164394e+03 8.611988213539054016e+01 8.557821689867709836e+01 5.416652367134430213e-01
2.627313656828414423e+03 8.606200981941601924e+01 8.552168263426969474e+01 5.403271851463203879e-01
2.629314657328664453e+03 8.600421006392052448e+01 8.546521644795497252e+01 5.389936159655550618e-01
2.631315657828914482e+03 8.594648274305569657e+01 8.540881823294637343e+01 5.376645101093299184e-01
2.633316658329164966e+03 8.588882773123721392e+01 8.535248788262275355e+01 5.363398486144549393e-01
2.635317658829414995e+03 8.583124490314429522e+01 8.529622529052852542e+01 5.350196126157659160e-01
2.637318659329665024e+03 8.577373413371908839e+01 8.524003035037355858e+01 5.337037833455245961e-01
2.639319659829915054e+03 8.571629529816593163e+01 8.518390295603310847e+01 5.323923421328251582e-01
2.641320660330165083e+03 8.565892827195087023e+01 8.512784300154785910e+01 5.310852704030043503e-01
2.643321660830415567e+03 8.560163293080083236e+01 8.507185038112378095e+01 5.297825496770552922e-01
2.645322661330665596e+03 8.554440915070338747e+01 8.501592498913234408e+01 5.284841615710464957e-01
2.647323661830915626e+03 8.548725680790569470e+01 8.496006672011014871e+01 5.271900877955439935e-01
2.649324662331165655e+03 8.543017577891417602e+01 8.490427546875913833e+01 5.259003101550364656e-01
2.651325662831415684e+03 8.537316594049373464e+01 8.484855112994637238e+01 5.246148105473675827e-01
2.653326663331666168e+03 8.531622716966734288e+01 8.479289359870416831e+01 5.233335709631692367e-01
2.655327663831916198e+03 8.525935934371523217e+01 8.473730277022993107e+01 5.220565734853009898e-01
2.657328664332166227e+03 8.520256234017442409e+01 8.468177853988613890e+01 5.207838002882911876e-01
2.659329664832416256e+03 8.514583603683804824e+01 8.462632080320025807e+01 5.195152336377842905e-01
2.661330665332666740e+03 8.508918031175468855e+01 8.457092945586470023e+01 5.182508558899888707e-01
2.663331665832916769e+03 8.503259504322805640e+01 8.451560439373692191e+01 5.169906494911356010e-01
2.665332666333166799e+03 8.497608010981596749e+01 8.446034551283904079e+01 5.157345969769306926e-01
2.667333666833416828e+03 8.491963539033011443e+01 8.440515270935809156e+01 5.144826809720189909e-01
2.669334667333666857e+03 8.486326076383522832e+01 8.435002587964578424e+01 5.132348841894506242e-01
2.671335667833917341e+03 8.480695610964868081e+01 8.429496492021853271e+01 5.119911894301470978e-01
2.673336668334167371e+03 8.475072130733968834e+01 8.423996972775731251e+01 5.107515795823771576e-01
2.675337668834417400e+03 8.469455623672885736e+01 8.418504019910763247e+01 5.095160376212303222e-01
2.677338669334667429e+03 8.463846077788757327e+01 8.413017623127947786e+01 5.082845466080981867e-01
2.679339669834917459e+03 8.458243481113741780e+01 8.407537772144725352e+01 5.070570896901577251e-01
2.681340670335167943e+03 8.452647821704941578e+01 8.402064456694955652e+01 5.058336500998580343e-01
2.683341670835417972e+03 8.447059087644376518e+01 8.396597666528936088e+01 5.046142111544114073e-01
2.685342671335668001e+03 8.441477267038902710e+01 8.391137391413373336e+01 5.033987562552876271e-01
2.687343671835918030e+03 8.435902348020157149e+01 8.385683621131386190e+01 5.021872688877103696e-01
2.689344672336168514e+03 8.430334318744499456e+01 8.380236345482482818e+01 5.009797326201594903e-01
2.691345672836418544e+03 8.424773167392962137e+01 8.374795554282574983e+01 4.997761311038758647e-01
2.693346673336668573e+03 8.419218882171189478e+01 8.369361237363952455e+01 4.985764480723675618e-01
2.695347673836918602e+03 8.413671451309367910e+01 8.363933384575275909e+01 4.973806673409227885e-01
2.697348674337168632e+03 8.408130863062190485e+01 8.358511985781578346e+01 4.961887728061236680e-01
2.699349674837419116e+03 8.402597105708774450e+01 8.353097030864238093e+01 4.950007484453644580e-01
2.701350675337669145e+03 8.397070167552632824e+01 8.347688509720995853e+01 4.938165783163733225e-01
2.703351675837919174e+03 8.391550036921590561e+01 8.342286412265916340e+01 4.926362465567359905e-01
2.705352676338169204e+03 8.386036702167740486e+01 8.336890728429398223e+01 4.914597373834238003e-01
2.707353676838419233e+03 8.380530151667385041e+01 8.331501448158152812e+01 4.902870350923251852e-01
2.709354677338669717e+03 8.375030373820985119e+01 8.326118561415206898e+01 4.891181240577792688e-01
2.711355677838919746e+03 8.369537357053093274e+01 8.320742058179881440e+01 4.879529887321141790e-01
2.713356678339169775e+03 8.364051089812302564e+01 8.315371928447784455e+01 4.867916136451864717e-01
2.715357678839419805e+03 8.358571560571195391e+01 8.310008162230802498e+01 4.856339834039252179e-01
2.717358679339669834e+03 8.353098757826272447e+01 8.304650749557085021e+01 4.844800826918789771e-01
2.719359679839920318e+03 8.347632670097922869e+01 8.299299680471045804e+01 4.833298962687656020e-01
2.721360680340170347e+03 8.342173285930337556e+01 8.293954945033334525e+01 4.821834089700253179e-01
2.723361680840420377e+03 8.336720593891476483e+01 8.288616533320838187e+01 4.810406057063760232e-01
2.725362681340670406e+03 8.331274582573004750e+01 8.283284435426666903e+01 4.799014714633723644e-01
2.727363681840920890e+03 8.325835240590238584e+01 8.277958641460141109e+01 4.787659913009681412e-01
2.729364682341170919e+03 8.320402556582089915e+01 8.272639141546781616e+01 4.776341503530814325e-01
2.731365682841420949e+03 8.314976519211009531e+01 8.267325925828293975e+01 4.765059338271611655e-01
2.733366683341670978e+03 8.309557117162941609e+01 8.262018984462565641e+01 4.753813270037589023e-01
2.735367683841921007e+03 8.304144339147255494e+01 8.256718307623644648e+01 4.742603152361021257e-01
2.737368684342171491e+03 8.298738173896694548e+01 8.251423885501726829e+01 4.731428839496704675e-01
2.739369684842421520e+03 8.293338610167333513e+01 8.246135708303155809e+01 4.720290186417759326e-01
2.741370685342671550e+03 8.287945636738511723e+01 8.240853766250397427e+01 4.709187048811440679e-01
2.743371685842921579e+03 8.282559242412781941e+01 8.235578049582032634e+01 4.698119283074995711e-01
2.745372686343171608e+03 8.277179416015862046e+01 8.230308548552746117e+01 4.687086746311533991e-01
2.747373686843422092e+03 8.271806146396563975e+01 8.225045253433304993e+01 4.676089296325942612e-01
2.749374687343672122e+03 8.266439422426775252e+01 8.219788154510567324e+01 4.665126791620814450e-01
2.751375687843922151e+03 8.261079233001360933e+01 8.214537242087436653e+01 4.654199091392401955e-01
2.753376688344172180e+03 8.255725567038145130e+01 8.209292506482879048e+01 4.643306055526610909e-01
2.755377688844422210e+03 8.250378413477838535e+01 8.204053938031889004e+01 4.632447544595016398e-01
2.757378689344672694e+03 8.245037761283997213e+01 8.198821527085488015e+01 4.621623419850893200e-01
2.759379689844922723e+03 8.239703599442960069e+01 8.193595264010707524e+01 4.610833543225295594e-01
2.761380690345172752e+03 8.234375916963804798e+01 8.188375139190573293e+01 4.600077777323138273e-01
2.763381690845422781e+03 8.229054702878283933e+01 8.183161143024091189e+01 4.589355985419321105e-01
2.765382691345673265e+03 8.223739946240783638e+01 8.177953265926234394e+01 4.578668031454871112e-01
2.767383691845923295e+03 8.218431636128268281e+01 8.172751498327937725e+01 4.568013780033122195e-01
2.769384692346173324e+03 8.213129761640220750e+01 8.167555830676062101e+01 4.557393096415894851e-01
2.771385692846423353e+03 8.207834311898601243e+01 8.162366253433404495e+01 4.546805846519730299e-01
2.773386693346673383e+03 8.202545276047786160e+01 8.157182757078665247e+01 4.536251896912127934e-01
2.775387693846923867e+03 8.197262643254521208e+01 8.152005332106442381e+01 4.525731114807819977e-01
2.777388694347173896e+03 8.191986402707871662e+01 8.146833969027220235e+01 4.515243368065075535e-01
2.779389694847423925e+03 8.186716543619165520e+01 8.141668658367345301e+01 4.504788525182002457e-01
2.781390695347673955e+03 8.181453055221940929e+01 8.136509390669012021e+01 4.494366455292903573e-01
2.783391695847923984e+03 8.176195926771903544e+01 8.131356156490257092e+01 4.483977028164642942e-01
2.785392696348174468e+03 8.170945147546865428e+01 8.126208946404935318e+01 4.473620114193037622e-01
2.787393696848424497e+03 8.165700706846702417e+01 8.121067751002709656e+01 4.463295584399276650e-01
2.789394697348674526e+03 8.160462593993293012e+01 8.115932560889029901e+01 4.453003310426353334e-01
2.791395697848924556e+03 8.155230798330482855e+01 8.110803366685127003e+01 4.442743164535536415e-01
2.793396698349174585e+03 8.150005309224013672e+01 8.105680159027984644e+01 4.432515019602850659e-01
2.795397698849425069e+03 8.144786116061493431e+01 8.100562928570337817e+01 4.422318749115585201e-01
2.797398699349675098e+03 8.139573208252328129e+01 8.095451665980640144e+01 4.412154227168837983e-01
2.799399699849925128e+03 8.134366575227689111e+01 8.090346361943068132e+01 4.402021328462053518e-01
2.801400700350175157e+03 8.129166206440443432e+01 8.085247007157487076e+01 4.391919928295607845e-01
2.803401700850425641e+03 8.123972091365118331e+01 8.080153592339443946e+01 4.381849902567411803e-01
2.805402701350675670e+03 8.118784219497847232e+01 8.075066108220151762e+01 4.371811127769528182e-01
2.807403701850925700e+03 8.113602580356320004e+01 8.069984545546471111e+01 4.361803480984821624e-01
2.809404702351175729e+03 8.108427163479728961e+01 8.064908895080893103e+01 4.351826839883611298e-01
2.811405702851425758e+03 8.103257958428724805e+01 8.059839147601520892e+01 4.341881082720374652e-01
2.813406703351676242e+03 8.098094954785365474e+01 8.054775293902061151e+01 4.331966088330444498e-01
2.815407703851926271e+03 8.092938142153069236e+01 8.049717324791801332e+01 4.322081736126751617e-01
2.817408704352176301e+03 8.087787510156557857e+01 8.044665231095592617e+01 4.312227906096562924e-01
2.819409704852426330e+03 8.082643048441816802e+01 8.039619003653834284e+01 4.302404478798261822e-01
2.821410705352676359e+03 8.077504746676038394e+01 8.034578633322456653e+01 4.292611335358141322e-01
2.823411705852926843e+03 8.072372594547576341e+01 8.029544110972904036e+01 4.282848357467219369e-01
2.825412706353176873e+03 8.067246581765904523e+01 8.024515427492123365e+01 4.273115427378072484e-01
2.827413706853426902e+03 8.062126698061555885e+01 8.019492573782538614e+01 4.263412427901693835e-01
2.829414707353676931e+03 8.057012933186074122e+01 8.014475540762030903e+01 4.253739242404363519e-01
2.831415707853926961e+03 8.051905276911976728e+01 8.009464319363931395e+01 4.244095754804548815e-01
2.833416708354177445e+03 8.046803719032706681e+01 8.004458900537008503e+01 4.234481849569822209e-01
2.835417708854427474e+03 8.041708249362565653e+01 7.999459275245428103e+01 4.224897411713794404e-01
2.837418709354677503e+03 8.036618857736681321e+01 7.994465434468750686e+01 4.215342326793074523e-01
2.839419709854927532e+03 8.031535534010966160e+01 7.989477369201924262e+01 4.205816480904234766e-01
2.841420710355178016e+03 8.026458268062049228e+01 7.984495070455241716e+01 4.196319760680816136e-01
2.843421710855428046e+03 8.021387049787244905e+01 7.979518529254340820e+01 4.186852053290341380e-01
2.845422711355678075e+03 8.016321869104498887e+01 7.974547736640185747e+01 4.177413246431343485e-01
2.847423711855928104e+03 8.011262715952342717e+01 7.969582683669038659e+01 4.168003228330417476e-01
2.849424712356178134e+03 8.006209580289845462e+01 7.964623361412452596e+01 4.158621887739298861e-01
2.851425712856428618e+03 8.001162452096563982e+01 7.959669760957244478e+01 4.149269113931942643e-01
2.853426713356678647e+03 7.996121321372504553e+01 7.954721873405487997e+01 4.139944796701651164e-01
2.855427713856928676e+03 7.991086178138066032e+01 7.949779689874483779e+01 4.130648826358171988e-01
2.857428714357178706e+03 7.986057012433995794e+01 7.944843201496746588e+01 4.121381093724869049e-01
2.859429714857428735e+03 7.981033814321348530e+01 7.939912399419989697e+01 4.112141490135876043e-01
2.861430715357679219e+03 7.976016573881432237e+01 7.934987274807099311e+01 4.102929907433272017e-01
2.863431715857929248e+03 7.971005281215767013e+01 7.930067818836124616e+01 4.093746237964299706e-01
2.865432716358179277e+03 7.965999926446039581e+01 7.925154022700253620e+01 4.084590374578558336e-01
2.867433716858429307e+03 7.961000499714046441e+01 7.920245877607793261e+01 4.075462210625259152e-01
2.869434717358679336e+03 7.956006991181659771e+01 7.915343374782155195e+01 4.066361639950464291e-01
2.871435717858929820e+03 7.951019391030776262e+01 7.910446505461833056e+01 4.057288556894365628e-01
2.873436718359179849e+03 7.946037689463277331e+01 7.905555260900391090e+01 4.048242856288570835e-01
2.875437718859429879e+03 7.941061876700972277e+01 7.900669632366438577e+01 4.039224433453404428e-01
2.877438719359679908e+03 7.936091942985558489e+01 7.895789611143605669e+01 4.030233184195228247e-01
2.879439719859930392e+03 7.931127878578575974e+01 7.890915188530537705e+01 4.021269004803783575e-01
2.881440720360180421e+03 7.926169673761366141e+01 7.886046355840871058e+01 4.012331792049553258e-01
2.883441720860430451e+03 7.921217318835019228e+01 7.881183104403207551e+01 4.003421443181115480e-01
2.885442721360680480e+03 7.916270804120330240e+01 7.876325425561104510e+01 3.994537855922551395e-01
2.887443721860930509e+03 7.911330119957757745e+01 7.871473310673049184e+01 3.985680928470837214e-01
2.889444722361180993e+03 7.906395256707378394e+01 7.866626751112445959e+01 3.976850559493271264e-01
2.891445722861431022e+03 7.901466204748835764e+01 7.861785738267586510e+01 3.968046648124913811e-01
2.893446723361681052e+03 7.896542954481301990e+01 7.856950263541641277e+01 3.959269093966035769e-01
