5.3  0.11  -0.7389986003423026 0.04927530774794178
5.3  0.12000000000000001  -0.5006971143065915 0.05376375162201166
5.3  0.13  -0.22856951710179807 0.05825219549608163
5.3  0.13999999999999999  0.08002356834940372 0.06274063937015158
5.3  0.15  0.428497197490497 0.06720468952751467
5.3  0.16  0.8189660994087262 0.07169313340158456
5.3  0.16999999999999998  1.250004583126639 0.07615718355894757
5.3  0.18  1.7358823719140677 0.08064562743301747
5.3  0.19  2.275875449723088 0.08513407130708746
5.3  0.19999999999999998  2.874685581712363 0.08962251518115746
5.3999999999999995  0.0  -2.0725751438633697 0.0
5.3999999999999995  0.01  -2.075191820879459 0.004561625024190635
5.3999999999999995  0.019999999999999997  -2.0682848570502763 0.00912325004838127
5.3999999999999995  0.03  -2.05122377514763 0.013709268789278917
5.3999999999999995  0.04  -2.0210174819404525 0.01824650009676264
5.3999999999999995  0.049999999999999996  -1.975042717197038 0.02283251883766009
5.3999999999999995  0.060000000000000005  -1.9132513685170984 0.027394143861850795
5.3999999999999995  0.07  -1.830530557594244 0.031955768886041416
5.3999999999999995  0.08  -1.7297068050270745 0.03651739391023215
5.3999999999999995  0.09000000000000001  -1.6042998617874797 0.04107901893442274
5.3999999999999995  0.1  -1.455345604691633 0.04566503767532028
5.3999999999999995  0.11  -1.2822804722121148 0.050202268982803985
5.3999999999999995  0.12000000000000001  -1.0793089118928112 0.05478828772370159
5.3999999999999995  0.13  -0.8490144432007121 0.0593499127478922
5.3999999999999995  0.13999999999999999  -0.5825465283260289 0.06391153777208293
5.3999999999999995  0.15  -0.28480464571727815 0.06847316279627347
5.3999999999999995  0.16  0.05533923515896966 0.0730347878204641
5.3999999999999995  0.16999999999999998  0.436813272229724 0.07762080656136161
5.3999999999999995  0.18  0.8588325239726089 0.08215803786884537
5.3999999999999995  0.19  1.3343737301035787 0.086744056609743
5.3999999999999995  0.19999999999999998  1.8572118967549223 0.09130568163393364
5.5  0.0  -2.3435655295339197 1.3877787807814457e-17
5.5  0.01  -2.347833752632991 0.004659199891018276
5.5  0.019999999999999997  -2.346951955285422 0.009294006065329638
5.5  0.03  -2.337294325368389 0.01395320595634783
5.5  0.04  -2.3183675765380247 0.01861240584736612
5.5  0.049999999999999996  -2.286170950354486 0.023247212021677455
5.5  0.060000000000000005  -2.2395951357545343 0.027882018195988845
5.5  0.07  -2.1762472843244813 0.03256561180371398
5.5  0.08  -2.0958185092495576 0.03720041797802538
5.5  0.09000000000000001  -1.9960962011328078 0.04183522415233669
5.5  0.1  -1.8735287813423565 0.04649442404335499
5.5  0.11  -1.7302196831697767 0.05115362393437317
5.5  0.12000000000000001  -1.5617112979822387 0.055788430108684534
5.5  0.13  -1.3637862825189835 0.06044762999970278
5.5  0.13999999999999999  -1.1394879737603496 0.06510682989072106
5.5  0.15  -0.8832654533156408 0.06974163606503236
5.5  0.16  -0.592846345428077 0.07437644223934381
5.5  0.16999999999999998  -0.2616500535125379 0.07906003584706892
5.5  0.18  0.10666299959868653 0.08369484202138025
5.5  0.19  0.518875202501782 0.08832964819569158
5.5  0.19999999999999998  0.9842934279953308 0.09298884808670982
5.6  0.0  -2.5431763773157927 7.764263656777618e-18
5.6  0.01  -2.548601292037259 0.004732381041138961
5.6  0.019999999999999997  -2.5526812547030904 0.00946476208227795
5.6  0.03  -2.5514663583779678 0.014197143123416939
5.6  0.04  -2.5421636580614253 0.018929524164555803
5.6  0.049999999999999996  -2.5219271093123066 0.023686298922401705
5.6  0.060000000000000005  -2.4902695573857914 0.028418679963540625
5.6  0.07  -2.444901977231524 0.03315106100467968
5.6  0.08  -2.384214110575562 0.037883442045818616
5.6  0.09000000000000001  -2.306593567670869 0.04261582308695751
5.6  0.1  -2.2103846410646355 0.04734820412809654
5.6  0.11  -2.0938559233157905 0.0520805851692355
5.6  0.12000000000000001  -1.9551726562484593 0.05681296621037444
5.6  0.13  -1.7923714384125553 0.06154534725151336
5.6  0.13999999999999999  -1.6033357759471496 0.06627772829265226
5.6  0.15  -1.3857714193701351 0.0710101093337912
5.6  0.16  -1.137180677977602 0.07574249037493029
5.6  0.16999999999999998  -0.8548350362702237 0.0804748714160692
5.6  0.18  -0.5357454594350202 0.08520725245720813
5.6  0.19  -0.1766297917255084 0.08993963349834713
5.6  0.19999999999999998  0.22612336437673797 0.09467201453948611
5.699999999999999  0.0  -2.6777136852503274 6.169816477854996e-18
5.699999999999999  0.01  -2.68497560499456 0.0048299559079666154
5.699999999999999  0.019999999999999997  -2.6935373280823347 0.009635518099226262
5.699999999999999  0.03  -2.7000410592143824 0.014441080290485964
5.699999999999999  0.04  -2.700538024687252 0.019271036198452496
5.699999999999999  0.049999999999999996  -2.6930606193943154 0.024100992106419084
5.699999999999999  0.060000000000000005  -2.67572532665028 0.028930948014385643
5.699999999999999  0.07  -2.6471868012957627 0.033712116488938335
5.699999999999999  0.08  -2.605259492160884 0.038542072396904964
5.699999999999999  0.09000000000000001  -2.548578408255196 0.04337202830487148
5.699999999999999  0.1  -2.475526264291383 0.04820198421283804
5.699999999999999  0.11  -2.3841403395216894 0.05300754640409776
5.699999999999999  0.12000000000000001  -2.274755455401122 0.05781310859535737
